date,audio_relpath,dba_mean,dba_max,snd_lvl
2025-12-13 07:54:22.030,traffic_data/snd/2025-12-13_h/075422_030000_.mp3,79.48761904761906,84.88,29.19432435770751
2025-12-13 07:54:40.100,traffic_data/snd/2025-12-13_h/075440_100000_.mp3,79.94523809523811,86.67,29.303059123847166
2025-12-13 07:54:40.600,traffic_data/snd/2025-12-13_l/075440_600000_.mp3,80.81190476190476,86.67,32.95378118824111
2025-12-13 07:54:42.070,traffic_data/snd/2025-12-13_h/075442_070000_.mp3,80.87380952380951,86.67,37.62663866930171
2025-12-13 07:54:42.050,traffic_data/snd/2025-12-13_l/075442_050000_.mp3,80.87380952380951,86.67,37.62663866930171
2025-12-13 07:54:42.050,traffic_data/snd/2025-12-13_l/075442_050000_.mp3,80.87380952380951,86.67,37.62663866930171
2025-12-13 07:55:35.000,traffic_data/snd/2025-12-13_h/075535_000000_.mp3,74.12952380952382,85.41,21.95021821475626
2025-12-13 07:55:35.300,traffic_data/snd/2025-12-13_l/075535_300000_.mp3,73.88904761904762,85.41,21.07040899827075
2025-12-13 07:55:41.398,traffic_data/snd/2025-12-13_l/075541_398000_.mp3,72.02857142857144,87.43,26.121217267786562
2025-12-13 07:55:43.030,traffic_data/snd/2025-12-13_h/075543_030000_.mp3,75.28380952380954,87.43,27.93073354125494
