date,n_audio,rms_dbfs_mean,rms_dbfs_p10,rms_dbfs_p90,zcr_mean,zcr_std,duration_mean,file_size_mean
2024-02-07,5632,-20.425247611985967,-24.417771530151366,-15.466369247436521,0.026457798028002064,0.007227538465601736,5.128363636363637,41790.810724431816
2024-02-08,4311,-20.003206644166625,-24.12716293334961,-14.988531112670898,0.026251418937388478,0.007235093409879113,5.112695894224077,41665.78079331941
2024-02-09,5824,-20.28342696508536,-24.252812767028807,-15.440739727020263,0.026464645201942912,0.006653235671297579,5.1196776556776555,41723.70364010989
2024-02-10,5127,-20.34637942443425,-24.517138671875,-15.220329093933106,0.025941881490278155,0.007325679782698622,5.123645016578896,41752.34386580846
2024-02-11,3854,-21.52146887383315,-25.303463554382326,-16.822298049926758,0.027395851805331405,0.007730111070728464,5.146525514616848,41935.41203943954
2024-02-12,5601,-20.503386080084134,-24.671119689941406,-15.284527778625488,0.026443219005230483,0.007025925289082297,5.120959828602035,41732.64863417247
2024-02-13,801,-26.35445108068421,-32.13566589355469,-17.620718002319336,0.021861700219341553,0.01001128186032837,5.202030794839784,42368.464419475655
2024-02-14,3827,-24.777068943026674,-29.441910171508788,-19.143336486816406,0.024937687863242613,0.008813569417280492,5.142364602386551,41900.607264175596
2024-02-15,2986,-24.191276251670903,-28.98043441772461,-17.89919662475586,0.025513651947900683,0.009379988747359742,5.099652601027015,41563.94373744139
2024-02-16,5520,-23.311702171443166,-27.88585796356201,-17.252730369567864,0.026711393797171926,0.008610871108009531,5.124374879227053,41760.36630434782
2024-02-17,3792,-25.202415263351007,-29.3728967666626,-19.6962739944458,0.028058843031478,0.009991143534769613,5.138857946554149,41873.38607594937
2024-02-18,3977,-22.07873866975922,-27.07566680908203,-15.894915771484376,0.024575359527686816,0.008749016430950352,5.145833878132596,41928.872516972595
2024-02-19,4948,-23.46492884423141,-27.785169219970705,-17.474418449401853,0.029594669020680205,0.011561190958943096,5.125984370789545,41771.84357316087
2024-02-20,4570,-22.865933190706784,-27.175258445739747,-17.34675521850586,0.027753736613471663,0.009456432827378528,5.112773741794311,41667.14792122538
2024-02-21,5783,-22.249604404003545,-26.44354362487793,-17.340901947021482,0.02838399460361972,0.008810801778681729,5.111441581647357,41657.74546083348
2024-02-22,5467,-21.569855472996615,-25.93308792114258,-16.202522277832028,0.027146578916015324,0.007295634911098736,5.103314188159258,41590.620815803915
2024-02-23,5587,-21.236145133470323,-25.296194076538086,-16.30138816833496,0.029978425889574764,0.008188558354774382,5.1116759143249215,41658.71129407553
2024-02-24,1998,-20.917122895295197,-24.725528717041016,-16.394319915771483,0.02769484148237515,0.007702738719441246,5.134264931598265,41835.21321321321
2024-04-03,793,-17.886331392266563,-21.087784576416016,-14.088566589355468,0.05629831748893323,0.0422613701686321,5.171221521647751,42129.283732660784
2024-04-04,1963,-21.24998774555224,-25.019901657104494,-16.33934783935547,0.028150874467643357,0.0072234142826984255,5.116739684156903,41696.85124808966
2024-04-05,4750,-20.738299398321853,-24.82134494781494,-16.002489757537838,0.025980391446752377,0.008612993175540576,5.0703270175438595,41331.05368421053
2024-04-06,5623,-21.1011897835383,-24.760571670532222,-16.672588729858397,0.02720474238692301,0.00754255301977107,5.094459185488174,41521.25022230126
2024-04-07,4576,-21.61039748652415,-25.462228775024414,-16.758044242858887,0.02678684784956563,0.007989659731795884,5.115692307692307,41689.335445804194
2024-04-08,5988,-20.628822487039255,-24.962071990966795,-14.582057762145993,0.02307113901271005,0.0064740529154082675,5.157180138053885,42018.05227120908
2024-04-09,6936,-20.28775371468466,-25.1476993560791,-13.789371967315674,0.02158249877168734,0.006722812770053502,5.202085351787773,42373.75317185698
2024-04-10,6673,-20.896392997694253,-25.03727378845215,-15.590305137634276,0.025518427149028054,0.0070155869331207646,5.169885408861582,42118.46755582197
2024-04-11,5832,-20.781849363703788,-24.85761203765869,-15.64327459335327,0.03381105479388721,0.011088128825303845,5.128149977137631,41789.91546639232
2024-04-12,6208,-19.864122965286686,-23.78356761932373,-15.019789791107177,0.03648553108589548,0.016017870938638115,5.135161512027492,41845.5162693299
2024-04-13,5741,-19.96230885833424,-24.0317497253418,-15.168325424194336,0.02636410315428016,0.008057074942951263,5.1362610462753295,41851.63490681066
2024-04-14,4923,-20.91620665925464,-24.760775756835937,-16.08337936401367,0.033142225643581436,0.017478863321228368,5.139586972713115,41877.65122892545
2024-04-15,6326,-19.96429056914743,-24.4168701171875,-14.53397274017334,0.023723910237080526,0.006872107862495996,5.179325956370534,42192.552007587736
2024-04-16,5571,-20.605979773583563,-25.114635467529297,-14.87131118774414,0.023022158160305995,0.006816296089114965,5.200830012565069,42362.583557709564
2024-04-17,6343,-20.36855349825625,-24.60815010070801,-14.836258506774902,0.0245666053998754,0.00784454119609217,5.157251773608703,42018.91124073782
2024-04-18,5066,-20.43156488695683,-24.09103488922119,-15.858769416809082,0.031903199095753364,0.013248042513141788,5.138141334386104,41867.03355704698
2024-04-21,332,-21.750114469643098,-25.52029457092285,-16.923187255859375,0.02554088652056487,0.006028159998144586,5.187084337349397,42251.43975903615
2024-04-22,6294,-20.822768937984574,-25.353243446350103,-15.184457111358643,0.024022332808926412,0.007000877952192,5.132825759983052,41826.10374960279
2024-04-23,6725,-20.113653632663883,-24.549421691894533,-14.92769947052002,0.02359850777850009,0.0068793773457428474,5.112373928128872,41663.07940520446
2024-04-24,5016,-20.481602765346448,-24.946036338806152,-14.940162658691406,0.024185840957599278,0.007056927275491246,5.134120148856991,41836.02332535885
2024-04-25,6962,-20.89373390943762,-25.292961502075194,-15.495841979980467,0.02369693923062562,0.0065913041170684306,5.108147467202911,41629.390835966675
2024-04-26,7384,-20.737685005429764,-25.244134140014648,-15.12774076461792,0.022965928895918832,0.006391146833997271,5.106929577464789,41621.10116468039
2024-04-27,7381,-20.54841143244118,-24.975101470947266,-15.043447494506836,0.024743435329224746,0.007229237371523286,5.108797181953665,41635.27950142257
