date,n_images,blur_mean,brightness_mean,contrast_mean,file_size_mean
2024-02-21,5835,8239.30029007128,105.04812109129186,61.13931804679864,96089.3557840617
2024-02-22,5551,8391.247967048801,108.3247986004774,58.920661539370855,93699.67681498828
2024-02-23,5630,8928.782204750292,109.4965310193294,58.81934701299583,95514.26252220248
2024-02-24,2031,11901.020390490368,108.43192527917499,62.25703074250064,106556.51895617922
2024-04-01,1,7836.8251953125,130.33740234375,65.26283264160156,91133.0
2024-04-03,1947,3128.5579395735026,119.09064735996459,51.520013761202,73551.32408834103
2024-04-04,2528,8490.917290071899,110.72826949554154,59.61261175101316,93420.72626582278
2024-04-05,4798,10239.209194881412,115.78330349653848,60.80051755487745,98744.76511046269
2024-04-06,5691,10168.225705798492,114.70498220456797,60.60043554016124,98703.2700755579
2024-04-07,4642,10784.084261439371,113.69004486820299,61.353288220722376,101478.21800947867
2024-04-08,6185,12070.099749543691,111.75683057965438,63.150197903533666,103088.6761519806
2024-04-09,7006,12274.765719157574,111.32963732491552,63.466867213313186,104667.8294319155
2024-04-10,6730,10349.496676313789,114.53758202619397,61.227283855285194,98519.69895988113
2024-04-11,5893,3538.4932503175114,120.51416703604,47.04862789255683,72581.25776344816
2024-04-12,6272,4094.6943421266515,119.97275822624869,51.11435038185849,74902.7884247449
2024-04-13,5811,7793.344110266023,115.774973045957,60.81147661604624,94665.05833763552
2024-04-14,4995,7929.976733887208,114.73699280335022,61.21445647765685,94988.798998999
2024-04-15,6424,9606.669029112325,112.28189423936391,63.06735211736981,103073.20641344956
2024-04-16,5646,8903.597070308177,111.23141048565175,63.910903123267104,102483.07598299682
2024-04-17,6415,9342.536640731561,113.96839490312203,62.34319148491066,97186.61745908028
2024-04-18,5105,5669.624318319203,118.66198434708284,55.09746728013475,85416.59608227228
2024-04-21,347,9548.427364997973,116.4350471166781,59.81457420590975,96239.24495677234
2024-04-22,6352,10300.873444064739,110.59852834012106,64.45349630420695,104525.51542821158
2024-04-23,6840,10115.56027028937,111.09859480495341,63.806017076481155,103811.4004385965
2024-04-24,5077,9094.958994425304,114.05074093758367,60.20091052052541,97898.01004530235
2024-04-25,7072,10363.730019168077,110.74052464476537,64.46630779974062,105141.80076357466
2024-04-26,7490,10151.51575645783,111.20849387979953,64.50500494138262,104998.77503337784
2024-04-27,7495,9884.335884274413,114.8748170197368,62.67567643209487,99409.34089392929
2024-04-28,6167,10243.031500593506,116.05183534357755,61.940077832863594,100679.60839954598
2024-04-29,4932,8594.668114877966,113.25923875745292,60.278283075887984,96062.47850770479
2024-04-30,5603,8037.671114516986,116.91201066809128,58.30635747683169,93184.11511690167
2024-05-01,6904,10175.280954124477,113.99465375040525,61.961790059974824,101199.61906141367
2024-05-02,5808,8887.391794378107,113.89119912376088,59.49478111516674,98539.57179752066
2024-05-03,6880,8859.799378293059,114.80189973254537,60.35392704675364,96962.1265988372
2024-05-04,7194,10154.348926941886,112.28764531504356,63.42757208386427,102622.9930497637
2024-05-05,4640,5420.80292500463,118.41511411831297,57.53909600849809,83105.98534482758
2024-05-06,6420,10572.633929576457,114.3465513461104,61.36917817065277,100593.97429906542
2024-05-07,7356,11368.683675727616,107.39383889333654,67.23222226562417,106769.48300706907
2024-05-08,5368,7739.359514557658,113.72523082244237,59.01771907337376,94718.89064828613
2024-05-09,3598,4895.381817481066,114.9927109108162,54.453919238418656,86594.65842134519
2024-05-10,3823,3973.5479379025796,116.68500402052926,53.341169067430705,82615.3149359142
2024-05-11,4030,4938.274824315679,112.77555438247568,56.55171996085875,88391.75905707196
2024-05-12,5805,9069.052482748237,114.00522634685296,61.56124067479018,99255.9968992248
2024-05-13,5935,9723.515745322044,110.64865586779754,64.03728711353999,100444.96276326875
2024-05-14,5768,7863.757030111411,112.81880516814127,60.10225348267575,96342.29594313454
2024-05-15,89,3220.057934021682,116.01498550243592,52.5013432877787,79771.79775280898
2024-05-19,3187,7026.025981557156,111.51847537962067,59.67412611186635,96569.09068089112
2024-05-20,4325,5933.376775368046,110.27780230395366,59.93994225739055,92184.71283236994
2024-05-21,4225,5261.406206545858,110.28612425042327,59.538306678907404,89474.58579881657
2024-05-22,1127,6371.261991268994,104.45935803932116,53.914468655251994,96938.3868677906
2024-05-23,4400,5521.817203008478,113.59645331469449,57.91928178613836,90688.77727272727
2024-05-24,4428,5533.151398725087,105.51450070671488,62.11441735351204,90550.22448057814
2024-05-25,4280,5145.627291100048,107.22547687280958,61.66773403114247,88350.46448598131
2024-05-26,3826,5147.091387527873,108.5986299091026,62.19405771585515,88159.46262415055
2024-05-27,2305,3544.3747781021216,116.56600763151289,56.00747066671574,79972.8442516269
2024-05-28,1765,4465.619479102116,110.79419148474847,62.81738006764701,85522.76657223796
2024-05-31,3357,5080.34261125889,104.33437555817078,66.3769809028596,87257.68126303247
2024-06-01,4330,5360.069340617332,103.4610430006067,65.92720252955483,88242.13810623556
2024-06-02,3820,5177.249854729937,108.8497219724805,63.10263093578878,87735.66544502618
2024-06-03,3658,5404.820361221338,107.2770101548284,63.12220058889582,88524.32777474029
2024-06-04,3834,5242.478943698905,108.70380689952295,60.82554670740803,88440.7498695879
2024-06-05,4046,4730.742426752985,110.56218788874838,62.14917160577251,84970.94735541275
2024-06-06,3693,4323.496273996254,113.704685536562,59.679552669612946,83634.87760628216
2024-06-07,4392,4561.432187217615,109.87158886504737,63.48855515863943,85049.20469034609
2024-06-08,4494,4843.048485410017,107.10055254064882,62.11959128471072,86726.16154873164
2024-06-09,90,3489.505197482639,113.79931106567383,60.01797290378147,79266.46666666666
2024-06-17,2761,4721.007442884711,105.86072152596114,65.56008228466416,85701.05650126765
2024-06-18,3679,5160.333253811222,107.37436323277359,62.329501440033184,88408.68034792063
2024-06-19,3962,5024.434615603605,109.10412993760858,63.37093591762275,87631.36042402827
2024-06-20,3942,5267.7459785542715,107.97841281010257,62.77273633115973,89197.70852359208
2024-06-21,4029,4663.760934942856,110.74746865248615,61.78593671301157,86190.31695209729
2024-06-22,2736,4512.883527476885,110.0164078411303,64.9808544220283,85216.5
2024-06-26,4531,5370.705280291327,109.09269058507053,62.1967568844787,90269.05363054514
2024-06-27,4218,5028.95064759198,104.54914910762781,64.15716050981402,88484.24205784732
2024-06-28,6485,7687.081094235646,99.28926479248423,67.31475569314009,97360.53723978411
2024-06-29,2354,5639.501766078433,111.11153465018195,60.99370262839577,94543.13466440102
2024-06-30,665,4024.0581873384635,112.69800490759368,62.34780877479037,81367.68872180452
2024-07-10,58,4864.078369140625,107.0373685113315,55.33411065463362,89471.6551724138
2024-07-11,3779,4708.797471816908,105.61918298540118,65.32355589108292,86709.0227573432
2024-07-12,3940,4700.44410499534,108.51788136051391,63.372019645768376,87144.1807106599
2024-07-13,3309,4879.155388756871,106.41301235499861,65.36824863142174,87953.6760350559
2024-07-14,3629,5258.586571835066,104.7825219771132,67.22570114261883,90055.28602920915
2024-07-15,3219,4535.650725474599,109.54038299674312,62.36596798074657,86111.42994718856
2024-07-16,2338,4963.320101148151,104.46436886750703,67.12031669225114,88251.81650983747
2024-07-17,3331,4463.626814307125,108.23630666603952,64.47060355349942,86260.39027319124
2024-07-18,4053,4813.146481664335,107.916064140269,65.35782313729227,87948.94621268197
2024-07-19,4207,5196.648646125041,103.36117855295988,64.18882261003766,89482.07249821725
2024-07-20,3887,4740.358983822276,109.73096213059834,63.30005823581422,88182.0568561873
2024-07-21,3852,5176.510507427148,105.40864275202449,65.48931909523525,90206.05944963655
2024-07-22,3412,4740.529470392296,110.66909520371718,62.766626772819066,88105.47684642438
2024-07-23,3423,4594.160200898563,109.96629506455783,63.294149342524946,87666.62518258837
2024-07-24,5631,3899.3704683103647,111.50173451053251,58.23145105927267,88153.81832711774
2024-07-25,5975,4446.660123806878,109.58563493672774,60.541637871395096,90994.31782426778
2024-07-26,6557,4786.6655759149635,103.65432324801456,63.12794360122576,92151.5476589904
2024-07-27,5803,4680.586773564893,108.49783471393602,61.993337358089846,92248.99810442874
2024-07-28,5099,4423.502569150354,109.9807683896448,62.81065814685391,90463.4444008629
2024-07-29,5108,4153.732697680301,111.74339296524657,58.28766467782232,89875.26585747846
2024-07-30,6698,3977.541669789198,109.34707322324273,57.75888431773466,88645.0670349358
2024-07-31,5982,3790.6603089297187,112.48359093623033,56.60660784844769,87331.47107990639
2024-08-01,6987,4770.924641717431,106.12820253417235,61.37790863978363,93542.57148990984
2024-08-02,7074,4372.948109401092,109.83535956635393,59.77462427151685,91503.98897370652
2024-08-03,6664,4360.070720017743,108.39891102734734,61.39518967109854,91453.16641656663
2024-08-04,5505,4083.5986457402005,111.34015986609741,58.48493991474148,89225.63524069029
2024-08-05,6266,4627.85969911168,105.78807559654122,61.94628725560222,92692.25327162464
2024-08-06,5935,4140.28319829155,111.33395063469364,57.96143958293398,90215.7550126369
2024-08-07,5751,3900.4702279401477,111.83640379118849,56.673249083008066,87610.59920013911
2024-08-08,5898,3654.658435530483,112.55228616424074,55.649089978807616,86106.17395727366
2024-08-09,5729,3571.7769401551623,112.4836794666271,53.54768180614118,83702.13597486472
2024-08-10,4402,5788.288131193917,106.983107255297,60.03545908254149,94023.629486597
2024-08-11,3740,5545.213008321671,106.48261375223251,60.43506991442512,92838.03422459893
2024-08-12,3332,5163.302225870817,106.58096875606321,57.440260600929214,90685.42136854742
2024-08-13,3680,5392.3784117325495,104.74183891752492,59.838420334069625,91399.00163043478
2024-08-14,3717,5115.574218552953,111.14448811118244,55.735370682169105,91304.59133709982
2024-08-15,3921,5244.118505149555,112.07232078585324,57.353244235703485,91734.91813312931
2024-08-16,4145,5120.936962007125,112.53825538368363,57.38049731835525,90985.51917973462
2024-08-17,3336,4554.783061221921,113.2513078099532,56.99422419614358,86413.85161870504
2024-08-18,2201,3132.437721207379,116.23133834152533,53.10996470262873,77295.99045888233
2024-08-19,3276,4944.70360918243,112.09941107129293,56.284836835476945,89099.5225885226
2024-08-20,3695,5042.96584357028,108.50397492693952,58.982763759628526,90463.39296346414
2024-08-21,3818,5379.8463182404375,106.95973290692704,57.80378191804561,93142.66055526453
2024-08-22,6828,6131.932741224382,105.39058321375698,59.91155717913421,96533.99340949033
2024-08-23,7863,6181.53574969522,102.81769142359491,62.432412769599495,96460.57382678367
2024-08-24,6968,6297.1318935039535,104.76884596219156,61.93669083252566,97435.18068312285
2024-08-25,6881,6078.407133710296,107.9968958431821,61.68076062129691,96647.44310419998
2024-08-26,6127,5975.658044335969,106.31722078405859,60.18012605383518,96056.08209564224
2024-08-27,6843,6557.691055130614,103.22489405521503,61.71967897717583,98192.0939646354
2024-08-28,6745,6194.219433050813,107.53703142735938,59.17162009678212,96699.70452186804
